Character,Sentence,Negative,Neutral,Positive,Compound,EXT_Pos,EXT_Neg,NEU_Pos,NEU_Neg,AGR_Pos,AGR_Neg,CON_Pos,CON_Neg,OPN_Pos,OPN_Neg
dumbledore, over there. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,1,0
dumbledore, all right. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
dumbledore, how extraordinary. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0
dumbledore, i don't think the minister's suggesting you had anything to do with this. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
dumbledore," afterall, how could you? ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
dumbledore, you've been with us all the time. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
dumbledore," well, search the skies, if you must, minister. ",0.0,0.769,0.231,0.2732,0,0,1,0,0,0,1,0,1,0
dumbledore," meanwhile, i'd like a nice cup of tea or a large brandy. ",0.0,0.654,0.346,0.6486,0,0,0,0,1,0,1,0,1,0
dumbledore," oh, executioner, your services are no longer required. ",0.239,0.761,0.0,-0.296,0,0,0,1,0,0,0,1,0,1
dumbledore, thank you. ,0.0,0.286,0.714,0.3612,1,0,1,0,0,0,0,0,1,0
dumbledore, well? ,0.0,0.0,1.0,0.2732,1,0,1,0,1,0,0,0,1,0
dumbledore, did what? ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
dumbledore, good night.,0.0,0.256,0.744,0.4404,1,0,1,0,1,0,0,0,1,0
mcgonagall,"good evening, professor dumbledore. ",0.0,0.508,0.492,0.4404,1,0,1,0,0,0,0,0,1,0
mcgonagall," are the rumors true, albus? ",0.0,0.588,0.412,0.4215,1,0,1,0,1,0,0,0,1,0
mcgonagall, and the boy? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
mcgonagall, do you think it wise to trust hagrid with something as important as this? ,0.0,0.573,0.427,0.802,1,0,1,0,0,0,0,0,1,0
mcgonagall, i've watched them all day. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
mcgonagall," they're the worst sort of muggles, imaginable. ",0.406,0.594,0.0,-0.6249,0,1,0,1,0,1,0,1,0,1
mcgonagall, they really are... ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
mcgonagall, this boy will be famous. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
mcgonagall, there won't be a child in our world who doesn't know his name. ,0.0,1.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0
mcgonagall, welcome to hogwarts. ,0.0,0.4,0.6,0.4588,1,0,1,0,0,0,0,0,1,0
mcgonagall," now, in a few moments, you'll pass through these doors and join your classmates. ",0.0,0.855,0.145,0.296,1,0,0,0,1,0,1,0,1,0
mcgonagall," but before you can take your seats, you must be sorted into your houses. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,1,0
mcgonagall," they are gryffindor, hufflepuff ravenclaw and slytherin. ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
mcgonagall," now, while you're here, your house will be like your family. ",0.0,0.8,0.2,0.3612,1,0,0,0,1,0,1,0,1,0
mcgonagall, your triumphs will earn you points. ,0.0,0.625,0.375,0.4588,1,0,1,0,0,0,0,0,1,0
mcgonagall," any rule-breaking, and you will lose points. ",0.31,0.69,0.0,-0.4019,0,1,0,1,0,0,0,0,0,1
mcgonagall," at the end of the year, the house with the most points is awarded the house cup ",0.0,0.844,0.156,0.4522,0,0,1,0,0,0,0,0,1,0
mcgonagall, the sorting ceremony will begin momentarily. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
mcgonagall, we're ready for you now. ,0.0,0.615,0.385,0.3612,1,0,0,0,1,0,1,0,1,0
mcgonagall, follow me. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
mcgonagall," all right, will you wait along here, please? ",0.0,0.753,0.247,0.3182,1,0,1,0,0,0,0,0,1,0
mcgonagall," now, before we begin professor dumbledore would like to say a few words. ",0.0,0.828,0.172,0.3612,1,0,0,0,1,0,1,0,1,0
mcgonagall," when i call your name, you will come forth. ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
mcgonagall, i shall place the sorting hat on your head and you will be sorted into your houses. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
mcgonagall, hermione granger. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
mcgonagall, draco malfoy. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
mcgonagall, susan bones. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
mcgonagall, ronald weasley. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
mcgonagall, harry potter. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0
mcgonagall," your attention, please. ",0.0,0.465,0.535,0.3182,1,0,1,0,0,0,0,0,1,0
mcgonagall," thank you for that assessment, mr weasley. ",0.0,0.706,0.294,0.3612,0,0,1,0,1,0,0,0,1,0
mcgonagall," perhaps, lt'd be more useful if i were to transfigure mr. potter and yourself into a pocket-watch. ",0.0,0.834,0.166,0.4927,1,0,1,0,0,0,0,0,1,0
mcgonagall," that way, one of you might be on time. ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
mcgonagall, then perhaps a map? ,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
mcgonagall, i trust you don't need one to find your seats. ,0.0,0.732,0.268,0.5106,1,0,1,0,0,0,1,0,1,0
mcgonagall, harry potter! ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0
mcgonagall, follow me. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
mcgonagall, you wait here. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
mcgonagall," professor quirrell, excuse me. ",0.0,0.698,0.302,0.0772,1,0,1,0,0,0,1,0,1,0
mcgonagall, could i borrow wood for a moment please? ,0.0,0.753,0.247,0.3182,1,0,1,0,1,0,0,0,1,0
mcgonagall," potter, this is oliver wood. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,1,0
mcgonagall," wood, i have found you a seeker. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,1,0
mcgonagall," oh! oh, my goodness!  ",0.0,0.456,0.544,0.555,1,0,1,0,0,0,0,0,1,0
mcgonagall," e-explain yourselves, both of you! ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
mcgonagall,  ms. granger? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,1,0
mcgonagall, be that as it may...it was an extremely foolish thing to do.  ,0.179,0.821,0.0,-0.3384,0,1,0,1,0,1,0,0,0,1
mcgonagall, i would have expected more rational behaviour on your part and i am very disappointed in you ms. granger.  ,0.159,0.841,0.0,-0.5256,0,1,0,1,0,0,0,1,0,1
mcgonagall, 5 points will be taken from gryffindor for your serious lack of judgment.  ,0.247,0.753,0.0,-0.3818,0,1,0,1,0,0,0,0,0,1
mcgonagall, as for you two gentlemen i just hope you realize how fortunate you are.  ,0.0,0.674,0.326,0.7003,1,0,0,0,0,0,1,0,1,0
mcgonagall, not many first year students could take on a full grown mountain troll and live to tell the tale.  ,0.0,1.0,0.0,0.0,1,0,0,0,1,0,1,0,1,0
mcgonagall, 5 points...will be awarded to each of you.  ,0.0,0.722,0.278,0.4019,1,0,1,0,0,0,0,0,1,0
mcgonagall, for sheer dumb luck.  ,0.398,0.241,0.361,-0.0772,0,1,0,1,0,0,0,0,0,1
mcgonagall, good evening. ,0.0,0.256,0.744,0.4404,1,0,1,0,0,0,0,0,1,0
mcgonagall," nothing, i repeat, nothing gives a student the right to walk about the school at night.  ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,1,0
mcgonagall," therefore, as punishment for your actions, 50 points will be taken. ",0.242,0.758,0.0,-0.4939,0,1,0,1,0,0,0,0,0,1
mcgonagall," each. and to ensure it doesn't happen again, all four of you will receive detention. ",0.138,0.718,0.144,0.0258,1,0,1,0,0,0,0,0,1,0
mcgonagall," no, you heard me correctly, mr. malfoy.  ",0.0,1.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0
mcgonagall," you see, as honorable as your intentions were, you too were out of bed after hours.  ",0.0,0.811,0.189,0.5423,1,0,1,0,0,0,0,0,1,0
mcgonagall, you will join your classmates in detention. ,0.258,0.515,0.227,-0.0772,0,1,0,1,0,0,0,1,0,1
mcgonagall, i'm afraid professor dumbledore is not here.  ,0.0,1.0,0.0,0.0,0,0,1,0,1,0,1,0,1,0
mcgonagall, he received an urgent owl from the ministry of magic and left immediately for london. ,0.0,0.886,0.114,0.2023,0,0,1,0,1,0,0,0,1,0
mcgonagall, how do you know? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
mcgonagall," i don't know how you three found out about the stone, but i can assure you it is perfectly well-protected.  ",0.0,0.669,0.331,0.872,0,0,1,0,0,0,0,0,1,0
mcgonagall, now would you go back to your dormitories? quietly.  ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
mcgonagall," what are you talking about, mr. weasley? ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
mcgonagall," not today, mr. weasley but i must impress on both of you the seriousness of what you have done. ",0.059,0.767,0.174,0.5499,1,0,1,0,0,0,0,0,1,0
mcgonagall," i will be writing to your families tonight, and you will both receive detention. ",0.161,0.839,0.0,-0.3612,0,1,0,1,0,1,0,1,0,1
mcgonagall," could i have your attention,please? ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
mcgonagall," right. now, today, we will be transforming animals into water goblets. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
mcgonagall, like so. ,0.0,0.286,0.714,0.3612,1,0,1,0,0,0,0,0,1,0
mcgonagall," one, two, three. vera verto. ",0.0,1.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0
mcgonagall, now it's your turn. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
mcgonagall, who would like to go first? ,0.0,0.667,0.333,0.3612,1,0,1,0,0,0,0,0,1,0
mcgonagall," ahh , mr. weasley. ",0.0,1.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0
mcgonagall," one, two, three. vera verto. ",0.0,1.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0
mcgonagall," that wand needs replacing, mr. weasley. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
mcgonagall," yes, miss granger? ",0.302,0.189,0.509,0.2732,1,0,1,0,0,0,0,0,1,0
mcgonagall, very well. ,0.0,0.295,0.705,0.3384,1,0,1,0,1,0,0,0,1,0
mcgonagall," you all know, of course that hogwarts was founded over a thousand years ago by the four greatest witches and wizards of the age: ",0.0,0.846,0.154,0.6369,1,0,1,0,1,0,0,0,1,0
mcgonagall," godric gryffindor, ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
mcgonagall, helga hufflepuff... ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
mcgonagall, rowena ravenclaw ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
mcgonagall, salazar slytherin. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
mcgonagall," now, three of the founders coexisted quite harmoniously. ",0.0,0.687,0.313,0.4927,1,0,1,0,0,0,1,0,1,0
mcgonagall, one did not. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
mcgonagall, salazar slytherin wished to be more selective about the students admitted to hogwarts. ,0.0,0.896,0.104,0.1027,1,0,1,0,0,0,1,0,1,0
mcgonagall, he believed magical learning should be kept within all-magic families. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
mcgonagall," in other words, pure-bloods. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
mcgonagall," unable to sway the others, he decided to leave the school. ",0.107,0.893,0.0,-0.0516,0,1,0,0,0,1,0,0,0,1
mcgonagall," now, according to legend slytherin had built a hidden chamber in this castle known as the chamber of secrets. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
mcgonagall," though, shortly before departing, he sealed it until that time when his own true heir returned to the school. ",0.0,0.865,0.135,0.4215,0,0,0,0,1,0,0,0,1,0
mcgonagall," the heir alone would be able to open the chamber and unleash the horror within, and by so doing purge the school of all those who in slytherin's view, were unworthy to study magic. ",0.219,0.781,0.0,-0.8271,0,1,0,1,0,0,0,0,0,1
mcgonagall," well , naturally, the school has been searched many times. ",0.0,0.811,0.189,0.2732,1,0,1,0,1,0,0,0,1,0
mcgonagall, no such chamber has been found. ,0.306,0.694,0.0,-0.296,0,1,0,1,0,1,0,1,0,1
mcgonagall, the chamber is said to be home to something that only the heir of slytherin can control. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,1,0
mcgonagall, it is said to be the home of a monster. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
mcgonagall," i think he's been petrified, madam pomfrey. ",0.368,0.632,0.0,-0.5423,0,1,0,1,0,1,0,0,0,1
mcgonagall, look. perhaps he managed to take a picture of his attacker. ,0.27,0.73,0.0,-0.5719,0,1,0,1,0,1,0,0,0,1
mcgonagall," what can this mean, albus? ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
mcgonagall, what should i tell the staff? ,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0
mcgonagall," this is out of my hands, potter. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
mcgonagall, professor dumbledore will be waiting for you. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
mcgonagall, sherbet lemon. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
mcgonagall, this match has been canceled. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
mcgonagall," silence, wood. you and your teammates will go to gryffindor tower. now. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
mcgonagall," potter, you and i will find mr. weasley. ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
mcgonagall, there's something the both of you have to see. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
mcgonagall, i warn you. ,0.412,0.588,0.0,-0.1027,0,1,0,1,0,0,0,1,0,1
mcgonagall, this could be a wee bit of a shock. ,0.245,0.755,0.0,-0.3818,0,1,0,1,0,0,0,0,0,1
mcgonagall, she was found near the library along with this. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
mcgonagall, does it mean anything to either of you? ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
mcgonagall," could i have your attention, please? ",0.0,0.685,0.315,0.3182,1,0,1,0,1,0,0,0,1,0
mcgonagall," because of recent events, these new rules will be put into effect immediately: ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
mcgonagall," all students will return to their house common rooms by 6:00 every evening.
 ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,1,0
mcgonagall, all students will be escorted to each lesson by a teacher. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,1,0
mcgonagall, no exceptions. ,0.688,0.312,0.0,-0.296,0,1,0,1,0,0,0,1,0,1
mcgonagall, i should tell you this: ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
mcgonagall, unless the culprit behind these attacks is caught it is likely the school will be closed. ,0.162,0.838,0.0,-0.4404,0,1,0,1,0,0,0,0,0,1
mcgonagall, all students are to return to their house dormitories at once. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,1,0
mcgonagall, all teachers to the second-floor corridor immediately. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0
mcgonagall," as you can see, the heir of slytherin has left another message. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
mcgonagall, our worst fear has been realized. ,0.646,0.354,0.0,-0.8074,0,1,0,1,0,1,0,0,0,1
mcgonagall, a student has been taken by the monster into the chamber itself. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
mcgonagall, the students must be sent home. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,1,0
mcgonagall, i'm afraid this is the end of hogwarts. ,0.0,1.0,0.0,0.0,0,0,1,0,1,0,0,0,1,0
mcgonagall, that's settled.  ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
mcgonagall," we'll leave you to deal with the monster, gilderoy. ",0.13,0.87,0.0,-0.0516,0,1,0,1,0,1,0,0,0,1
mcgonagall," your skills, after all, are legend. ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
mcgonagall, ginny weasley. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
mcgonagall," could i have your attention, please? ",0.0,0.685,0.315,0.3182,1,0,1,0,1,0,0,0,1,0
mcgonagall," remember, these visits to hogsmeade village are a privilege. ",0.0,0.762,0.238,0.3612,1,0,1,0,0,0,0,0,1,0
mcgonagall, should your behavior reflect poorly on the school that privilege shall not be extended again. ,0.0,0.848,0.152,0.3612,1,0,1,0,0,0,1,0,1,0
mcgonagall," no permission form signed, no visiting the village. ",0.423,0.577,0.0,-0.5267,0,1,0,1,0,0,0,0,0,1
mcgonagall," that's the rule, potter. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
mcgonagall, i can't. only a parent or a guardian can sign. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
mcgonagall," since i am neither, it would be inappropriate. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
mcgonagall," i'm sorry, potter. ",0.394,0.606,0.0,-0.0772,0,1,0,1,0,1,0,0,0,1
mcgonagall, that's my final word. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
mcgonagall, cornelius! ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
mcgonagall, professor dumbledore doesn't want dementors around the place. ,0.149,0.851,0.0,-0.0572,0,1,0,1,0,0,0,0,0,1
mcgonagall," years ago, when harry potter's parents realized they were marked for death... ",0.262,0.738,0.0,-0.5994,0,1,0,1,0,1,0,0,0,1
mcgonagall, remember? they hid. ,0.412,0.588,0.0,-0.1027,0,1,0,1,0,0,0,0,0,1
mcgonagall, few knew where they were. ,0.0,1.0,0.0,0.0,0,0,1,0,0,0,1,0,1,0
mcgonagall, one who did was sirius black. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
mcgonagall, and he told you-know-who. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
mcgonagall, little lump of a boy. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
mcgonagall, always trailing after black. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,1,0
mcgonagall," peter tried to warn the potters and might have, had he not run into an old friend, sirius black. ",0.065,0.787,0.148,0.4215,0,0,1,0,0,0,0,0,1,0
mcgonagall," yes, sirius black may not have put his hands to the potters but he's the reason they're dead. ",0.25,0.672,0.078,-0.7269,0,0,0,1,0,0,0,0,0,1
mcgonagall, this: sirius black was and remains to this day harry potter's godfather! ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
mcgonagall, little lump of a boy. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
mcgonagall, always trailing after sirius black.,0.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,1,0
hagrid,"professor dumbledore, sir. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
hagrid, professor mcgonagall. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0
hagrid," no, sir. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
hagrid, little tyke fell asleep just as we were flying over bristol. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
hagrid, try not to wake him. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
hagrid, there you go. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
hagrid, sorry about that. ,0.394,0.606,0.0,-0.0772,0,1,0,1,0,1,0,0,0,1
hagrid," dry up, dursley, you great prune. ",0.0,0.549,0.451,0.6249,0,0,1,0,0,0,0,0,1,0
hagrid," mind, i haven't seen you since you was a baby, harry. ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
hagrid, but you're a bit more along than i would have expected. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
hagrid, particularly 'round the middle. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
hagrid," well, of course you are. ",0.0,0.656,0.344,0.2732,1,0,1,0,1,0,0,0,1,0
hagrid, got something for you. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
hagrid," afraid i might have sat on it at somepoint, but i imagine it'll taste fine just the same. ",0.0,0.885,0.115,0.296,1,0,1,0,0,0,1,0,1,0
hagrid," baked it myself, words and all. ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
hagrid," it's not every day that your young man turns 11, now is it? ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
hagrid," rubeus hagrid, keeper of keys and grounds at hogwarts. ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0
hagrid," of course, you know all about hogwarts. ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
hagrid," no? blimey, harry, didn't you ever wonder where your mum and dad learned it all? ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
hagrid," you're a wizard, harry. ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0
hagrid, a wizard. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
hagrid," and a thumping good one, i'd wager, once you're trained up little. ",0.0,0.791,0.209,0.4404,1,0,1,0,1,0,0,0,1,0
hagrid," well, just harry, did you ever make anything happen? ",0.0,0.792,0.208,0.2732,1,0,1,0,1,0,1,0,1,0
hagrid," anything you couldn't explain, when you were angry or scared? ",0.437,0.563,0.0,-0.7351,0,1,0,1,0,0,0,0,0,1
hagrid, a car crash?  ,0.574,0.426,0.0,-0.4019,0,1,0,1,0,0,0,0,0,1
hagrid, a car crash killed lily and james potter? ,0.545,0.455,0.0,-0.802,0,1,0,1,0,0,0,0,0,1
hagrid, it's an outrage! ,0.642,0.358,0.0,-0.5562,0,1,0,1,0,0,0,0,0,1
hagrid, it's a scandal! ,0.615,0.385,0.0,-0.4926,0,1,0,1,0,1,0,0,0,1
hagrid," oh, and i suppose a great muggle like yourself's going to stop him, are you? ",0.106,0.577,0.317,0.6597,1,0,1,0,1,0,0,0,1,0
hagrid, non-magic folk. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
hagrid, this boy's had his name down ever since he were born. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
hagrid, he's going to the finest school of witchcraft and wizardry in the world and... ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
hagrid," he'll be under the finest headmaster that hogwarts has ever seen, albus dumbledore. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
hagrid, never insult albus dumbledore in front of me. ,0.0,0.722,0.278,0.4023,1,0,1,0,0,0,0,0,1,0
hagrid," oh, um, i'd appreciate it if you didn't tell anyone at hogwarts about that. ",0.0,0.828,0.172,0.4019,1,0,1,0,1,0,0,0,1,0
hagrid," strickly speaking, i'm not allowed to do magic. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
hagrid," ooh, we're a bit behind schedule. ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0
hagrid, best be off. ,0.0,0.323,0.677,0.6369,1,0,1,0,1,0,0,0,1,0
hagrid," unless you'd rather stay, of course. ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
hagrid," essential bit of equipment, harry. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,1,0
hagrid," they don't mean a penguin, do they? ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
hagrid, crikey. i'd love a dragon. ,0.0,0.488,0.512,0.6369,1,0,1,0,0,0,0,0,1,0
hagrid," vastly misunderstood beasts, harry. ",0.444,0.556,0.0,-0.34,0,0,0,1,0,1,0,0,0,1
hagrid, vastly misunderstood. ,0.706,0.294,0.0,-0.34,0,1,0,1,0,1,0,0,0,1
hagrid, if you know where to go. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
hagrid," no, thanks, tom. ",0.0,0.408,0.592,0.4404,1,0,1,0,0,0,0,0,1,0
hagrid, i'm on official hogwarts business. ,0.0,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0
hagrid, just helping young harry here buy his school supplies. ,0.0,0.784,0.216,0.296,1,0,1,0,1,0,0,0,1,0
hagrid," hello, professor. i didn't see you there. ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0
hagrid," harry, this is professor quirrell.  ",0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0
hagrid, he will be your defense against the dark arts teacher at hogwarts ,0.0,0.88,0.12,0.128,1,0,1,0,0,0,0,0,1,0
hagrid," yes, well, must be going now. ",0.0,0.455,0.545,0.5859,1,0,1,0,0,0,0,0,1,0
hagrid, lots to buy. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0
hagrid," see, harry? you're famous. ",0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,0,1,0
hagrid," i'm not sure i'm exactly the right person to tell you that, harry. ",0.141,0.859,0.0,-0.2411,0,1,0,1,0,1,0,1,0,1
hagrid," welcome, harry, to diagon alley. ",0.0,0.571,0.429,0.4588,1,0,1,0,1,0,0,0,1,0
hagrid, here's where you'll get your quills and your ink. ,0.0,1.0,0.0,0.0,1,0,1,0,1,0,1,0,1,0
hagrid," and over there, all your bits and bobs for doing your wizardry. ",0.0,1.0,0.0,0.0,1,0,1,0,0,0,1,0,1,0
